scene_id,range,gt_distance_m,label_a,object_id_a,label_b,object_id_b,cx_a,cy_a,cz_a,cx_b,cy_b,cz_b,query
scene0015_00,short,1.1996,chair,22,chair,23,3.233273384534768,3.298771712078056,0.45283262151752024,2.1806680262868534,3.860222932370404,0.5788519716134937,What is the distance between the chair (object 22) and the chair (object 23)?
scene0015_00,short,1.344,chair,1,chair,30,6.364817357465123,3.7690667808055878,0.7941989866870173,5.140528934789459,3.225562231357281,0.6845843630678513,What is the distance between the chair (object 1) and the chair (object 30)?
scene0015_00,short,1.286,chair,25,chair,28,1.5680463089607657,4.0879643023014065,0.6568901611724869,0.9694988451445826,5.225901227789565,0.6822861695108703,What is the distance between the chair (object 25) and the chair (object 28)?
scene0015_00,medium,2.3074,chair,0,chair,29,5.762024650604761,3.5544193517618736,0.678530582782374,5.242011051871178,1.314273602243037,0.4904609041099769,What is the distance between the chair (object 0) and the chair (object 29)?
scene0015_00,medium,1.9115,chair,19,chair,22,4.4718909021103475,1.8486429826526654,0.5826172356172682,3.233273384534768,3.298771712078056,0.45283262151752024,What is the distance between the chair (object 19) and the chair (object 22)?
scene0015_00,medium,2.0705,chair,27,table,34,4.346587347967906,7.580074488501342,0.8472610292398594,4.325584356640837,5.511422537896497,0.7622737416558412,What is the distance between the chair (object 27) and the table (object 34)?
scene0015_00,long,3.3128,chair,17,chair,18,5.160146652536928,4.922054728698334,0.64877702444482,1.8669928731056145,5.280597172744361,0.611518633168183,What is the distance between the chair (object 17) and the chair (object 18)?
scene0015_00,long,4.3128,chair,23,chair,27,2.1806680262868534,3.860222932370404,0.5788519716134937,4.346587347967906,7.580074488501342,0.8472610292398594,What is the distance between the chair (object 23) and the chair (object 27)?
scene0019_00,short,0.7251,chair,13,chair,15,3.845483785023505,4.872013915557207,0.43703748780770363,3.1674052722478745,4.6195477990754235,0.38938450625451915,What is the distance between the chair (object 13) and the chair (object 15)?
scene0019_00,short,1.0935,chair,15,chair,16,3.1674052722478745,4.6195477990754235,0.38938450625451915,2.3817038559961414,4.54431276068181,1.1462589469486344,What is the distance between the chair (object 15) and the chair (object 16)?
scene0019_00,short,0.7055,chair,1,chair,15,2.5194820107713256,4.340472037105237,0.3948628279617277,3.1674052722478745,4.6195477990754235,0.38938450625451915,What is the distance between the chair (object 1) and the chair (object 15)?
scene0019_00,short,0.7828,chair,12,chair,14,3.8068732505526586,5.062286368841063,1.0545481675993185,3.0774169353859016,4.785217393191664,1.1172279843239459,What is the distance between the chair (object 12) and the chair (object 14)?
scene0019_00,short,0.7368,chair,14,chair,16,3.0774169353859016,4.785217393191664,1.1172279843239459,2.3817038559961414,4.54431276068181,1.1462589469486344,What is the distance between the chair (object 14) and the chair (object 16)?
scene0019_00,medium,1.5226,chair,0,chair,15,4.609434513212408,5.077498538748732,0.5596966722962058,3.1674052722478745,4.6195477990754235,0.38938450625451915,What is the distance between the chair (object 0) and the chair (object 15)?
scene0019_00,medium,2.1948,chair,15,chair,23,3.1674052722478745,4.6195477990754235,0.38938450625451915,5.238408401657005,5.316741490597057,0.5947224960200302,What is the distance between the chair (object 15) and the chair (object 23)?
scene0019_00,medium,1.6563,chair,0,chair,14,4.609434513212408,5.077498538748732,0.5596966722962058,3.0774169353859016,4.785217393191664,1.1172279843239459,What is the distance between the chair (object 0) and the chair (object 14)?
scene0019_00,long,4.2264,chair,13,chair,21,3.845483785023505,4.872013915557207,0.43703748780770363,7.706780208297361,6.3735715245537,1.2728456078815444,What is the distance between the chair (object 13) and the chair (object 21)?
scene0019_00,long,5.0422,chair,1,lamp,11,2.5194820107713256,4.340472037105237,0.3948628279617277,7.398417034440051,3.1529402582214288,0.852784075256851,What is the distance between the chair (object 1) and the lamp (object 11)?
scene0030_00,short,0.8014,chair,7,chair,13,5.037236226171573,4.587128133940303,0.5937469539663436,4.876153794658523,3.8051075467094315,0.5252755804465162,What is the distance between the chair (object 7) and the chair (object 13)?
scene0030_00,short,1.0653,bookshelf,17,door,53,2.5357430217991648,0.9815081798547353,1.2545892853005784,1.5035407148243303,0.7179397833272698,1.260517573229537,What is the distance between the bookshelf (object 17) and the door (object 53)?
scene0030_00,short,1.0696,chair,3,table,50,0.6272266460249638,2.3205652360603586,0.5311759750793646,0.863380643309455,3.362671355810269,0.5792022071176822,What is the distance between the chair (object 3) and the table (object 50)?
scene0030_00,short,1.4569,chair,15,bookshelf,68,2.5560959891874306,1.8672300117192162,0.5570784848091559,3.5288311552802045,0.8043093432690492,0.7724943418169989,What is the distance between the chair (object 15) and the bookshelf (object 68)?
scene0030_00,short,0.8358,table,49,window,58,5.897553621731575,3.0235199238637973,0.5584656177454855,6.510189905762672,2.927029052438835,1.1187023209252704,What is the distance between the table (object 49) and the window (object 58)?
scene0030_00,medium,1.6528,chair,10,table,49,4.587326870659851,2.017215208141479,0.6060575906807324,5.897553621731575,3.0235199238637973,0.5584656177454855,What is the distance between the chair (object 10) and the table (object 49)?
scene0030_00,medium,2.699,chair,11,bookshelf,20,1.2307021606956488,3.776741367481325,0.5269519841790695,0.6089189784331018,1.1661769538810574,0.8152988103250135,What is the distance between the chair (object 11) and the bookshelf (object 20)?
scene0030_00,medium,1.5373,chair,5,chair,9,2.85614050359252,2.653128577014768,0.5240685656857509,4.391147327872942,2.6915589428547793,0.5990169632289583,What is the distance between the chair (object 5) and the chair (object 9)?
scene0030_00,long,4.9555,window,26,bookshelf,68,6.738284288308559,4.510910372616447,1.4918485606057192,3.5288311552802045,0.8043093432690492,0.7724943418169989,What is the distance between the window (object 26) and the bookshelf (object 68)?
scene0030_00,long,3.3423,chair,9,chair,11,4.391147327872942,2.6915589428547793,0.5990169632289583,1.2307021606956488,3.776741367481325,0.5269519841790695,What is the distance between the chair (object 9) and the chair (object 11)?
scene0045_00,short,0.7768,chair,1,table,7,6.167913776757365,4.119347673251513,0.5341459510703543,6.331067424018337,3.3681947230081453,0.645958045849247,What is the distance between the chair (object 1) and the table (object 7)?
scene0045_00,short,0.822,chair,2,table,6,3.0989239496175016,3.7986445421220014,0.3941294210870769,3.1487672634561923,2.980539831321794,0.45621820518996803,What is the distance between the chair (object 2) and the table (object 6)?
scene0045_00,medium,2.7634,table,4,table,6,2.663603716841192,5.700270507566669,0.5216095298461046,3.1487672634561923,2.980539831321794,0.45621820518996803,What is the distance between the table (object 4) and the table (object 6)?
scene0045_00,medium,1.955,chair,2,table,4,3.0989239496175016,3.7986445421220014,0.3941294210870769,2.663603716841192,5.700270507566669,0.5216095298461046,What is the distance between the chair (object 2) and the table (object 4)?
scene0045_00,long,3.2114,table,6,table,7,3.1487672634561923,2.980539831321794,0.45621820518996803,6.331067424018337,3.3681947230081453,0.645958045849247,What is the distance between the table (object 6) and the table (object 7)?
scene0045_00,long,3.2704,chair,2,table,7,3.0989239496175016,3.7986445421220014,0.3941294210870769,6.331067424018337,3.3681947230081453,0.645958045849247,What is the distance between the chair (object 2) and the table (object 7)?
scene0050_00,short,0.9157,desk,5,lamp,7,3.298079555261775,3.375796005373266,0.5770516412626299,2.774502484886735,2.8451867402826316,1.108867251333386,What is the distance between the desk (object 5) and the lamp (object 7)?
scene0050_00,short,1.1603,desk,5,door,9,3.298079555261775,3.375796005373266,0.5770516412626299,3.95426448652583,4.223528379073969,1.0209696140971174,What is the distance between the desk (object 5) and the door (object 9)?
scene0050_00,short,1.0681,door,9,door,10,3.95426448652583,4.223528379073969,1.0209696140971174,5.014383229076185,4.153550371568848,1.1306555951994952,What is the distance between the door (object 9) and the door (object 10)?
scene0050_00,short,0.9096,chair,4,lamp,7,3.0384423538523526,2.2740553375549775,0.45198470167738464,2.774502484886735,2.8451867402826316,1.108867251333386,What is the distance between the chair (object 4) and the lamp (object 7)?
scene0050_00,short,1.1388,chair,4,desk,5,3.0384423538523526,2.2740553375549775,0.45198470167738464,3.298079555261775,3.375796005373266,0.5770516412626299,What is the distance between the chair (object 4) and the desk (object 5)?
scene0050_00,medium,2.5941,lamp,7,door,10,2.774502484886735,2.8451867402826316,1.108867251333386,5.014383229076185,4.153550371568848,1.1306555951994952,What is the distance between the lamp (object 7) and the door (object 10)?
scene0050_00,medium,1.8164,lamp,7,door,9,2.774502484886735,2.8451867402826316,1.108867251333386,3.95426448652583,4.223528379073969,1.0209696140971174,What is the distance between the lamp (object 7) and the door (object 9)?
scene0050_00,medium,2.2278,chair,4,door,9,3.0384423538523526,2.2740553375549775,0.45198470167738464,3.95426448652583,4.223528379073969,1.0209696140971174,What is the distance between the chair (object 4) and the door (object 9)?
scene0062_00,short,1.2625,door,20,sink,21,2.916539725645341,2.3593862658005986,1.0833287886450476,1.7076502821327728,2.1561376890282573,0.7812397071608791,What is the distance between the door (object 20) and the sink (object 21)?
scene0062_00,short,1.4564,counter,6,door,20,1.6630083471716386,1.6565194637014724,0.8470028360049601,2.916539725645341,2.3593862658005986,1.0833287886450476,What is the distance between the counter (object 6) and the door (object 20)?
scene0062_00,short,0.5059,counter,6,sink,21,1.6630083471716386,1.6565194637014724,0.8470028360049601,1.7076502821327728,2.1561376890282573,0.7812397071608791,What is the distance between the counter (object 6) and the sink (object 21)?
scene0062_00,medium,2.2909,toilet,12,sink,21,3.3233479866301603,0.5676882401688205,0.44305664653661053,1.7076502821327728,2.1561376890282573,0.7812397071608791,What is the distance between the toilet (object 12) and the sink (object 21)?
scene0062_00,medium,1.9457,toilet,12,door,20,3.3233479866301603,0.5676882401688205,0.44305664653661053,2.916539725645341,2.3593862658005986,1.0833287886450476,What is the distance between the toilet (object 12) and the door (object 20)?
scene0062_00,medium,2.0262,counter,6,toilet,12,1.6630083471716386,1.6565194637014724,0.8470028360049601,3.3233479866301603,0.5676882401688205,0.44305664653661053,What is the distance between the counter (object 6) and the toilet (object 12)?
scene0077_00,short,0.6046,cabinet,6,counter,15,0.6105710823518193,2.1055173507853513,0.526447086809884,0.49106728128729366,1.7718726688385407,1.0162661742053294,What is the distance between the cabinet (object 6) and the counter (object 15)?
scene0077_00,short,1.4741,counter,15,table,16,0.49106728128729366,1.7718726688385407,1.0162661742053294,1.6650130745917204,2.63654208919498,0.7990072689543427,What is the distance between the counter (object 15) and the table (object 16)?
scene0077_00,short,1.2117,cabinet,6,table,16,0.6105710823518193,2.1055173507853513,0.526447086809884,1.6650130745917204,2.63654208919498,0.7990072689543427,What is the distance between the cabinet (object 6) and the table (object 16)?
scene0077_00,short,1.3642,window,3,counter,15,0.16052141313964222,2.705559431940772,1.9543408504016528,0.49106728128729366,1.7718726688385407,1.0162661742053294,What is the distance between the window (object 3) and the counter (object 15)?
scene0077_00,medium,2.09,door,9,table,16,3.482865027489336,3.658057254287183,0.9410589983416704,1.6650130745917204,2.63654208919498,0.7990072689543427,What is the distance between the door (object 9) and the table (object 16)?
scene0077_00,medium,1.6129,window,3,cabinet,6,0.16052141313964222,2.705559431940772,1.9543408504016528,0.6105710823518193,2.1055173507853513,0.526447086809884,What is the distance between the window (object 3) and the cabinet (object 6)?
scene0077_00,medium,1.8982,window,3,table,16,0.16052141313964222,2.705559431940772,1.9543408504016528,1.6650130745917204,2.63654208919498,0.7990072689543427,What is the distance between the window (object 3) and the table (object 16)?
scene0077_00,long,3.1964,counter,15,door,20,0.49106728128729366,1.7718726688385407,1.0162661742053294,3.5574953640053604,0.9660970701141346,0.6106982488829683,What is the distance between the counter (object 15) and the door (object 20)?
scene0077_00,long,3.6017,window,3,door,9,0.16052141313964222,2.705559431940772,1.9543408504016528,3.482865027489336,3.658057254287183,0.9410589983416704,What is the distance between the window (object 3) and the door (object 9)?
scene0086_00,short,1.0614,toilet,7,sink,19,3.722028501210549,4.429684911024291,0.4161819571369811,3.1676578457432916,3.6299484371810937,0.8399266162677066,What is the distance between the toilet (object 7) and the sink (object 19)?
scene0086_00,short,1.3918,door,8,door,9,1.2782619357149854,5.003497299738547,0.8308048267127756,0.4628591139050818,3.8763056573164145,0.8726593849657095,What is the distance between the door (object 8) and the door (object 9)?
scene0086_00,short,0.6153,sink,19,sink,20,3.1676578457432916,3.6299484371810937,0.8399266162677066,2.9111565782736335,3.073549310657519,0.7828705878673912,What is the distance between the sink (object 19) and the sink (object 20)?
scene0086_00,medium,2.9514,toilet,7,window,11,3.722028501210549,4.429684911024291,0.4161819571369811,3.9551939383897605,7.325740232859572,0.9353336306261196,What is the distance between the toilet (object 7) and the window (object 11)?
scene0086_00,medium,2.8585,toilet,6,sink,19,4.757310947133562,5.967909047927819,0.41803661510202017,3.1676578457432916,3.6299484371810937,0.8399266162677066,What is the distance between the toilet (object 6) and the sink (object 19)?
scene0086_00,medium,1.6597,toilet,6,window,11,4.757310947133562,5.967909047927819,0.41803661510202017,3.9551939383897605,7.325740232859572,0.9353336306261196,What is the distance between the toilet (object 6) and the window (object 11)?
scene0086_00,long,3.3372,toilet,7,door,9,3.722028501210549,4.429684911024291,0.4161819571369811,0.4628591139050818,3.8763056573164145,0.8726593849657095,What is the distance between the toilet (object 7) and the door (object 9)?
scene0086_00,long,4.9091,door,9,window,11,0.4628591139050818,3.8763056573164145,0.8726593849657095,3.9551939383897605,7.325740232859572,0.9353336306261196,What is the distance between the door (object 9) and the window (object 11)?
scene0100_00,short,1.2613,sink,2,window,23,2.2168325687950614,2.6872529031067285,0.8578228671175264,1.6084019064665316,1.6480693005754086,1.2331489971773828,What is the distance between the sink (object 2) and the window (object 23)?
scene0100_00,short,1.4408,toilet,7,window,23,2.4012881132128,0.7678707580644268,0.4130915191658009,1.6084019064665316,1.6480693005754086,1.2331489971773828,What is the distance between the toilet (object 7) and the window (object 23)?
scene0100_00,short,1.0826,toilet,7,bathtub,9,2.4012881132128,0.7678707580644268,0.4130915191658009,3.435456581341791,0.5003656119727992,0.2370193470383915,What is the distance between the toilet (object 7) and the bathtub (object 9)?
scene0100_00,medium,1.9788,sink,2,toilet,7,2.2168325687950614,2.6872529031067285,0.8578228671175264,2.4012881132128,0.7678707580644268,0.4130915191658009,What is the distance between the sink (object 2) and the toilet (object 7)?
scene0100_00,medium,2.526,door,16,window,23,4.045773274210517,2.2235182005024634,0.903076773828041,1.6084019064665316,1.6480693005754086,1.2331489971773828,What is the distance between the door (object 16) and the window (object 23)?
scene0100_00,medium,2.5793,sink,2,bathtub,9,2.2168325687950614,2.6872529031067285,0.8578228671175264,3.435456581341791,0.5003656119727992,0.2370193470383915,What is the distance between the sink (object 2) and the bathtub (object 9)?
scene0114_00,short,1.4792,cabinet,8,desk,13,1.4688619159855627,3.4564735436416316,0.8587849432779545,2.9229547466784163,3.321781824972731,0.6229211768081042,What is the distance between the cabinet (object 8) and the desk (object 13)?
scene0114_00,short,0.7895,chair,2,desk,14,3.83147743909074,1.8098092382599564,0.7116969216027638,3.1181585195268795,1.5266593952765823,0.8970817118501485,What is the distance between the chair (object 2) and the desk (object 14)?
scene0114_00,short,1.4753,chair,5,monitor,17,2.270084911937913,3.2036271805547254,0.6785853577725823,2.910019164827782,2.0356664662271724,1.3132745322316066,What is the distance between the chair (object 5) and the monitor (object 17)?
scene0114_00,short,0.7265,chair,3,cabinet,10,4.6075580088561265,3.0902689973214517,0.524568842408615,4.207247035854709,3.6961321152878046,0.5467535917241342,What is the distance between the chair (object 3) and the cabinet (object 10)?
scene0114_00,short,0.8593,chair,5,cabinet,8,2.270084911937913,3.2036271805547254,0.6785853577725823,1.4688619159855627,3.4564735436416316,0.8587849432779545,What is the distance between the chair (object 5) and the cabinet (object 8)?
scene0114_00,medium,2.5679,chair,3,cabinet,20,4.6075580088561265,3.0902689973214517,0.524568842408615,3.238241013105925,5.253570305499779,0.32643279953319543,What is the distance between the chair (object 3) and the cabinet (object 20)?
scene0114_00,medium,2.554,cabinet,8,monitor,19,1.4688619159855627,3.4564735436416316,0.8587849432779545,2.986036281707959,1.448779752621284,1.2952673286963732,What is the distance between the cabinet (object 8) and the monitor (object 19)?
scene0114_00,medium,2.0242,desk,14,window,24,3.1181585195268795,1.5266593952765823,0.8970817118501485,5.064459584583171,1.0038718408643497,1.0870434014400514,What is the distance between the desk (object 14) and the window (object 24)?
scene0114_00,long,3.6091,chair,4,cabinet,20,5.287071045690841,2.2863056345457498,0.4796883522905082,3.238241013105925,5.253570305499779,0.32643279953319543,What is the distance between the chair (object 4) and the cabinet (object 20)?
scene0114_00,long,3.1776,chair,3,cabinet,8,4.6075580088561265,3.0902689973214517,0.524568842408615,1.4688619159855627,3.4564735436416316,0.8587849432779545,What is the distance between the chair (object 3) and the cabinet (object 8)?
scene0139_00,short,1.0298,door,17,sink,24,3.1587055027622424,1.2688516205392457,0.8043808026534102,2.8078404388031286,0.3027756584051128,0.8683609699542197,What is the distance between the door (object 17) and the sink (object 24)?
scene0139_00,medium,1.9821,cabinet,11,door,17,2.2339656920387196,2.738205902851545,1.7606179867512906,3.1587055027622424,1.2688516205392457,0.8043808026534102,What is the distance between the cabinet (object 11) and the door (object 17)?
scene0139_00,medium,2.6565,cabinet,11,sink,24,2.2339656920387196,2.738205902851545,1.7606179867512906,2.8078404388031286,0.3027756584051128,0.8683609699542197,What is the distance between the cabinet (object 11) and the sink (object 24)?
scene0139_00,medium,2.5237,sink,24,table,25,2.8078404388031286,0.3027756584051128,0.8683609699542197,0.6638640176735298,1.6194087825566332,0.6705022610211683,What is the distance between the sink (object 24) and the table (object 25)?
scene0153_00,short,0.8011,sink,1,toilet,7,1.7917905594496166,0.44838430184651823,0.801920563859098,1.9369217978047497,1.1418501125250249,0.4281081299367495,What is the distance between the sink (object 1) and the toilet (object 7)?
scene0153_00,short,0.9589,sink,1,cabinet,12,1.7917905594496166,0.44838430184651823,0.801920563859098,1.8049331033316842,1.1896433694301731,1.4101318571254284,What is the distance between the sink (object 1) and the cabinet (object 12)?
scene0153_00,short,0.992,toilet,7,cabinet,12,1.9369217978047497,1.1418501125250249,0.4281081299367495,1.8049331033316842,1.1896433694301731,1.4101318571254284,What is the distance between the toilet (object 7) and the cabinet (object 12)?
scene0153_00,short,1.204,toilet,7,bathtub,26,1.9369217978047497,1.1418501125250249,0.4281081299367495,2.7657885473037065,1.994353253050196,0.2386913347317502,What is the distance between the toilet (object 7) and the bathtub (object 26)?
scene0153_00,medium,1.7155,cabinet,12,bathtub,26,1.8049331033316842,1.1896433694301731,1.4101318571254284,2.7657885473037065,1.994353253050196,0.2386913347317502,What is the distance between the cabinet (object 12) and the bathtub (object 26)?
scene0153_00,medium,1.8823,sink,1,door,6,1.7917905594496166,0.44838430184651823,0.801920563859098,3.6704097377531455,0.5278227589495311,0.7150676961628382,What is the distance between the sink (object 1) and the door (object 6)?
scene0153_00,medium,1.7877,door,6,bathtub,26,3.6704097377531455,0.5278227589495311,0.7150676961628382,2.7657885473037065,1.994353253050196,0.2386913347317502,What is the distance between the door (object 6) and the bathtub (object 26)?
scene0164_00,short,1.3804,counter,0,refrigerator,16,1.4891751116715017,0.879699157094919,0.9690780832473571,2.429321987371819,1.8811433835356843,0.8323875446448789,What is the distance between the counter (object 0) and the refrigerator (object 16)?
scene0164_00,medium,2.0913,door,8,refrigerator,16,1.8996764425659045,3.867784741058269,0.4500368166241542,2.429321987371819,1.8811433835356843,0.8323875446448789,What is the distance between the door (object 8) and the refrigerator (object 16)?
scene0164_00,long,3.0605,counter,0,door,8,1.4891751116715017,0.879699157094919,0.9690780832473571,1.8996764425659045,3.867784741058269,0.4500368166241542,What is the distance between the counter (object 0) and the door (object 8)?
scene0181_00,short,0.707,sink,25,window,31,1.673078268198248,5.707861073095629,1.0064537487988663,1.4312259195691945,6.027913623643153,1.588584641480523,What is the distance between the sink (object 25) and the window (object 31)?
scene0181_00,short,0.6317,chair,1,chair,4,2.7309477883182387,3.4831943735500794,0.5884828233201818,2.4240443199090986,2.9343288116251185,0.5285396120638611,What is the distance between the chair (object 1) and the chair (object 4)?
scene0181_00,short,0.8163,chair,3,table,23,1.8558069305371034,3.520459897980705,0.5201043955223746,2.5903488306049183,3.2437049092800767,0.7442905485475282,What is the distance between the chair (object 3) and the table (object 23)?
scene0181_00,short,1.5,refrigerator,19,window,31,1.4341031398588013,4.651491146488869,0.9924813094901518,1.4312259195691945,6.027913623643153,1.588584641480523,What is the distance between the refrigerator (object 19) and the window (object 31)?
